# 2018-01-09
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	down_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Prom2	-0.047876830599059	0.0421986727017964	-1.13455773686031	-0.131226547041152	0.0354676273041396	0.257771371425029	0.128885685712514	0.999994336935075	0.820777172851669	9156	1701	1.28068682199663	1	5.42216109977596	6.46459995898523	5.03267028331	5.11513821020366	-0.047876830599059	-0.047876830599059	-0.047876830599059	-0.047876830599059	NA	F	random_intercept
Smarcd1	-0.0611102761569355	0.0538631488461849	-1.1345470412702	-0.167487959788153	0.0452857924082561	0.257811731155817	0.128905865577909	0.999994336935075	0.820777172851669	9155	1702	1.28046964427043	1	8.40010611592026	7.0837601305364	6.8327592637977	9.41746389010121	-0.0611102761569355	-0.0611102761569355	-0.0611102761569355	-0.0611102761569355	NA	F	random_intercept
Cenpq	-0.0671866879690117	0.0591672134946688	-1.13553916097579	-0.184029202739924	0.0498199474309504	0.257816693241413	0.128908346620707	0.999994336935075	0.820777172851669	9154	1703	1.28044294593917	1	7.09414632461326	6.35488608226248	7.03262901230048	6.5226420510143	-0.0671866879690117	-0.0671866879690117	-0.0671866879690117	-0.0671866879690117	NA	F	random_intercept
Slc16a4	-0.0730535914006797	0.064433734553223	-1.13377863175596	-0.20035983963145	0.0541840867501252	0.258068266158779	0.12903413307939	0.999994336935075	0.820777172851669	9153	1704	1.2790901978005	1	5.68052923589324	6.46815273120106	5.76851465295327	5.49725319843399	-0.0730535914006797	-0.0730535914006797	-0.0730535914006797	-0.0730535914006797	NA	F	random_intercept
Tmub2	-0.0671452728601238	0.0589727090126243	-1.13858213374173	-0.184992447257573	0.0507889265675131	0.25810107642271	0.129050538211355	0.999994336935075	0.820777172851669	9152	1705	1.2789138918209	1	11.3018833790101	NA	8.16620581016327	10.8780161170322	-0.0671452728601238	NA	-0.0671452728601238	-0.0671452728601238	NA	F	random_intercept
Sart3	-0.0330515910779153	0.0291553047264453	-1.13363902000091	-0.0906424170664093	0.0245290066955743	0.258143687693792	0.129071843846896	0.999994336935075	0.820777172851669	9151	1706	1.27868496145307	1	7.91607958558548	11.5633169532564	11.85915866241	9.04929054983738	-0.0330515910779153	-0.0330515910779153	-0.0330515910779153	-0.0330515910779153	NA	F	random_intercept
Eftud2	-0.0341988229989014	0.0301676101458615	-1.13362718602994	-0.0937767154940024	0.0253946680167818	0.258212814922516	0.129106407461258	0.999994336935075	0.820777172851669	9150	1707	1.27831367258587	1	11.5422512094474	10.5149632371271	9.98961190719405	11.7532613454863	-0.0341988229989014	-0.0341988229989014	-0.0341988229989014	-0.0341988229989014	NA	F	random_intercept
Car11	-0.0281745831654592	0.0248601894358177	-1.1333213384475	-0.0772836758407782	0.02092174161116	0.258269604132397	0.129134802066198	0.999994336935075	0.820777172851669	9149	1708	1.27800874427015	1	10.5566480425517	12.6203411992957	10.9170081252706	11.5073688302105	-0.0281745831654592	-0.0281745831654592	-0.0281745831654592	-0.0281745831654592	NA	F	random_intercept
March1	-0.0340213094631143	0.0300543545070885	-1.13199268528925	-0.0933854585182989	0.025336722752306	0.258839643411487	0.129419821705744	0.999994336935075	0.821759088968191	9148	1709	1.27495251527668	1	7.62273389460688	8.33896866119939	8.94611168050006	6.7725995377017	-0.0340213094631143	-0.0340213094631143	-0.0340213094631143	-0.0340213094631143	NA	F	random_intercept
Gtpbp10	-0.0441723886741249	0.0388562590480841	-1.13681527136882	-0.121802091586019	0.0335613783322991	0.258942654859417	0.129471327429709	0.999994336935075	0.821759088968191	9147	1710	1.27440111368385	1	6.65504834680071	NA	5.22015172463469	6.23971215733099	-0.0441723886741249	NA	-0.0441723886741249	-0.0441723886741249	NA	F	random_intercept
Stat1	-0.0310348437023334	0.0274433470508935	-1.13086948340447	-0.0852550605923134	0.0231593064155207	0.259286051866276	0.129643025933138	0.999994336935075	0.821759088968191	9146	1711	1.27256492935604	1	7.7413872396001	9.11770509765855	9.16928570335585	8.23678301299127	-0.0310348437023334	-0.0310348437023334	-0.0310348437023334	-0.0310348437023334	NA	F	random_intercept
Gcn1l1	-0.0629202988889848	0.0554354887179469	-1.13501838522828	-0.173990688610989	0.0477790069334125	0.259296948068077	0.129648474034038	0.999994336935075	0.821759088968191	9145	1712	1.27250671531828	1	7.73263983441472	NA	8.77121470486195	8.7056269409527	-0.0629202988889848	NA	-0.0629202988889848	-0.0629202988889848	NA	F	random_intercept
Ank	-0.0243141872530139	0.0215065625616641	-1.13054734727131	-0.0667891016304336	0.0181674467729629	0.259482279649587	0.129741139824794	0.999994336935075	0.821759088968191	9144	1713	1.27151702619662	1	12.2372950724023	12.1504019436191	11.3413021313527	12.514634896122	-0.0243141872530139	-0.0243141872530139	-0.0243141872530139	-0.0243141872530139	NA	F	random_intercept
Alas1	-0.028024853188185	0.0247925072177849	-1.13037592132196	-0.0770004174639329	0.0209377219976146	0.259502431252174	0.129751215626087	0.999994336935075	0.821759088968191	9143	1714	1.27140946734291	1	10.0086670363737	11.9645375592332	11.3816118448144	10.2665142270467	-0.028024853188185	-0.028024853188185	-0.028024853188185	-0.028024853188185	NA	F	random_intercept
Mapre1	-0.0234913996901854	0.0207962145947967	-1.12959979245757	-0.0645593011029104	0.0175952448532233	0.259942884426822	0.129971442213411	0.999994336935075	0.821759088968191	9142	1715	1.26906113398104	1	12.4709904923157	11.8003156415588	11.0642631986043	11.2698812329874	-0.0234913996901854	-0.0234913996901854	-0.0234913996901854	-0.0234913996901854	NA	F	random_intercept
Ipo13	-0.0275741376713737	0.0244247098036978	-1.1289443310888	-0.075823800392141	0.020661731873033	0.260101919629426	0.130050959814713	0.999994336935075	0.821759088968191	9141	1716	1.26821442688326	1	9.69664081966776	11.9567798632231	11.3674326295222	10.3876800799621	-0.0275741376713737	-0.0275741376713737	-0.0275741376713737	-0.0275741376713737	NA	F	random_intercept
Esyt1	-0.0591065658577847	0.0523617854490914	-1.12881112343373	-0.162550185901963	0.044298489078274	0.260152914793003	0.130076457396501	0.999994336935075	0.821759088968191	9140	1717	1.26794306313195	1	6.08738914350408	8.09695812384449	6.89197383266764	5.99951301966238	-0.0591065658577847	-0.0591065658577847	-0.0591065658577847	-0.0591065658577847	NA	F	random_intercept
Gosr1	-0.0331136429364774	0.029330947021738	-1.12896603413234	-0.0910363935963067	0.024832799543706	0.260197376207275	0.130098688103638	0.999994336935075	0.821759088968191	9139	1718	1.26770652155824	1	9.91093602770367	8.63426555415205	9.8641147887573	9.15709589864407	-0.0331136429364774	-0.0331136429364774	-0.0331136429364774	-0.0331136429364774	NA	F	random_intercept
Rhog	-0.0545399931279762	0.0482718126781312	-1.12985177274448	-0.150233263164686	0.0408679841383152	0.260364464715868	0.130182232357934	0.999994336935075	0.821759088968191	9138	1719	1.26681803213655	1	8.60778902542505	8.98678578279323	9.15268689773815	8.98552259724218	-0.0545399931279762	-0.0545399931279762	-0.0545399931279762	-0.0545399931279762	NA	F	random_intercept
Itpr3	-0.062763918316781	0.0556408504517842	-1.12801867345952	-0.172674487480249	0.0471228696866861	0.260496036022984	0.130248018011492	0.999994336935075	0.821759088968191	9137	1720	1.26611890133312	1	5.48301749368413	6.34186059193373	9.61468259461737	5.80424131244439	-0.062763918316781	-0.062763918316781	-0.062763918316781	-0.062763918316781	NA	F	random_intercept
Mbp	-0.0297553364877725	0.0263750172446713	-1.12816367897481	-0.0818400331734169	0.0223532698644587	0.260546682408669	0.130273341204335	0.999994336935075	0.821759088968191	9136	1721	1.26584989804587	1	15.4004923673869	15.0314488079419	14.3347528109514	15.2987809449669	-0.0297553364877725	-0.0297553364877725	-0.0297553364877725	-0.0297553364877725	NA	F	random_intercept
Adrbk1	-0.0335597780543218	0.0297653119990394	-1.12747946520449	-0.0923596587208275	0.0252230501906979	0.260717480827991	0.130358740413996	0.999994336935075	0.82178530201076	9135	1722	1.26494319629114	1	10.3618886862966	13.3184449487063	11.6295299323084	11.7390937040882	-0.0335597780543218	-0.0335597780543218	-0.0335597780543218	-0.0335597780543218	NA	F	random_intercept
Gse1	-0.0580673582990201	0.0515159195952095	-1.12717309047939	-0.159905023285692	0.0436588634989171	0.260873571102702	0.130436785551351	0.999994336935075	0.82178530201076	9134	1723	1.26411521747396	1	9.41661533440154	10.7488703530221	10.34148191693	10.9446147196242	-0.0580673582990201	-0.0580673582990201	-0.0580673582990201	-0.0580673582990201	NA	F	random_intercept
Ubl7	-0.0273545479126703	0.0242840839513893	-1.12643935704667	-0.0753210963344377	0.0206070995965007	0.261171679533607	0.130585839766804	0.999994336935075	0.82178530201076	9133	1724	1.26253560924809	1	9.71963643367935	11.5860726747271	9.02441139357798	10.698135149971	-0.0273545479126703	-0.0273545479126703	-0.0273545479126703	-0.0273545479126703	NA	F	random_intercept
Sbds	-0.0331840844793768	0.0294618161466856	-1.12634212073548	-0.0913866490266914	0.0249982485669632	0.2611930397087	0.13059651985435	0.999994336935075	0.82178530201076	9132	1725	1.26242251235384	1	9.73906863541036	11.8435009042134	11.1085491299524	10.2581743289445	-0.0331840844793768	-0.0331840844793768	-0.0331840844793768	-0.0331840844793768	NA	F	random_intercept
Csmd2	-0.0559317386004544	0.049493623275253	-1.13007969308281	-0.1548462409874	0.0430334376467228	0.261589176154577	0.130794588077288	0.999994336935075	0.82178530201076	9131	1726	1.26032714202659	1	8.10209455313936	NA	4.69382239001266	7.84814381382828	-0.0559317386004544	NA	-0.0559317386004544	-0.0559317386004544	NA	F	random_intercept
St3gal6	-0.0314569264028812	0.0279538806807965	-1.12531518475326	-0.0866713273630736	0.0237533265870522	0.261648558010872	0.130824279005436	0.999994336935075	0.82178530201076	9130	1727	1.26001337969018	1	7.22668683956658	9.50408739217572	7.21922476787232	6.73094294726374	-0.0314569264028812	-0.0314569264028812	-0.0314569264028812	-0.0314569264028812	NA	F	random_intercept
Dnajc14	-0.0607625782110729	0.0540017774727679	-1.12519589270398	-0.167407671965774	0.0459186568209169	0.261768315864128	0.130884157932064	0.999994336935075	0.82178530201076	9129	1728	1.25938087062721	1	10.1324428455642	6.46726475349274	7.61466803389618	9.42144560668205	-0.0607625782110729	-0.0607625782110729	-0.0607625782110729	-0.0607625782110729	NA	F	random_intercept
Abcd4	-0.0512200880007535	0.0455364552790394	-1.12481500123112	-0.141177724260653	0.0387073001886136	0.261837436528762	0.130918718264381	0.999994336935075	0.82178530201076	9128	1729	1.25901596850888	1	6.94839569306028	7.43906374345132	8.68237334410618	6.79496819206781	-0.0512200880007535	-0.0512200880007535	-0.0512200880007535	-0.0512200880007535	NA	F	random_intercept
Vti1b	-0.0402967822749684	0.0358316988546993	-1.12461266317222	-0.111094946924616	0.0304607298150224	0.261917570464004	0.130958785232002	0.999994336935075	0.82178530201076	9127	1730	1.25859307455397	1	12.1886003950327	12.1257897089361	13.1381430766494	12.6380772337266	-0.0402967822749684	-0.0402967822749684	-0.0402967822749684	-0.0402967822749684	NA	F	random_intercept
Armc8	-0.031296282225439	0.0278709992146909	-1.12289774702238	-0.0863433206729306	0.023753853155781	0.262686951951151	0.131343475975575	0.999994336935075	0.822923645772875	9126	1731	1.25454093665039	1	9.68475534195995	9.88293719872989	8.16800896363569	10.3533207605291	-0.031296282225439	-0.031296282225439	-0.031296282225439	-0.031296282225439	NA	F	random_intercept
Myl12a	-0.0403064195232602	0.0358946339973418	-1.1229093330843	-0.11119684480132	0.0305968072970257	0.262702556500585	0.131351278250293	0.999994336935075	0.822923645772875	9125	1732	1.25445890382253	1	10.5322047373952	7.19628785881992	5.96971401078678	9.68442887436352	-0.0403064195232602	-0.0403064195232602	-0.0403064195232602	-0.0403064195232602	NA	F	random_intercept
Sar1a	-0.0221797830854758	0.0197588880416079	-1.1225218260648	-0.0612105397746312	0.0168427152938448	0.26281499779671	0.131407498898355	0.999994336935075	0.822923645772875	9124	1733	1.25386798071904	1	10.961934020459	11.3246463378549	12.6030440242127	11.1717817257532	-0.0221797830854758	-0.0221797830854758	-0.0221797830854758	-0.0221797830854758	NA	F	random_intercept
Picalm	-0.0652581534906318	0.05814351893639	-1.12236332929944	-0.180080763074595	0.0496090414496255	0.26297603566427	0.131488017832135	0.999994336935075	0.822923645772875	9123	1734	1.25302220983092	1	12.5087912836543	9.2132816650327	10.1735372392919	11.9581169696746	-0.0652581534906318	-0.0652581534906318	-0.0652581534906318	-0.0652581534906318	NA	F	random_intercept
Abhd3	-0.0356865737193515	0.0317983114050326	-1.12227889288811	-0.0984804046504477	0.0271385009008908	0.263038416620475	0.131519208310238	0.999994336935075	0.822923645772875	9122	1735	1.25269475776732	1	11.0504099715453	9.79143036128091	10.3485871233952	10.923256079989	-0.0356865737193515	-0.0356865737193515	-0.0356865737193515	-0.0356865737193515	NA	F	random_intercept
Naa25	-0.0349884583657051	0.0311973555553024	-1.12152000523513	-0.0966061586687568	0.0266303771945911	0.263264026937417	0.131632013468709	0.999994336935075	0.823155033534736	9121	1736	1.25151128134884	1	8.66282755144181	8.32801475814989	8.34403567571951	9.24541042371759	-0.0349884583657051	-0.0349884583657051	-0.0349884583657051	-0.0349884583657051	NA	F	random_intercept
Ube2g2	-0.058128824124978	0.0518826835837629	-1.12038969671125	-0.160601782782095	0.0443472081139586	0.263745276638198	0.131872638319099	0.999994336935075	0.823953293476745	9120	1737	1.24899100888751	1	10.0356190541525	6.66762721126766	11.8488846863974	10.2346608621976	-0.058128824124978	-0.058128824124978	-0.058128824124978	-0.058128824124978	NA	F	random_intercept
Rab11fip3	-0.0288665942773417	0.0257768270328314	-1.1198660812898	-0.0797852224649157	0.0220407504842171	0.263939548554797	0.131969774277399	0.999994336935075	0.823953293476745	9119	1738	1.24797523757944	1	9.19190147136359	10.8489687489995	11.8352853550313	9.63310246649163	-0.0288665942773417	-0.0288665942773417	-0.0288665942773417	-0.0288665942773417	NA	F	random_intercept
Ncstn	-0.0311631761502434	0.0278286767484059	-1.11982242030349	-0.086129744763161	0.0238003117263288	0.26397471948343	0.131987359741715	0.999994336935075	0.823953293476745	9118	1739	1.24779144194726	1	6.50138957640702	11.2382103056994	5.18567396648663	8.88801424281107	-0.0311631761502434	-0.0311631761502434	-0.0311631761502434	-0.0311631761502434	NA	F	random_intercept
Cib1	-0.0359257838447188	0.0321058028993181	-1.11898101279012	-0.0993403103707394	0.0274852898809401	0.264331983974877	0.132165991987439	0.999994336935075	0.824594258054963	9117	1740	1.24592617795663	1	8.97442744933793	9.98411883556855	9.60545120491442	7.93855914281112	-0.0359257838447188	-0.0359257838447188	-0.0359257838447188	-0.0359257838447188	NA	F	random_intercept
Mreg	-0.0576450150676509	0.0515565336222916	-1.11809330491387	-0.159463447208403	0.0442009396675256	0.264761624601073	0.132380812300537	0.999994336935075	0.825435481296058	9116	1741	1.2436871863575	1	7.6160371219476	7.90413122284307	5.01027861888513	6.62851355503191	-0.0576450150676509	-0.0576450150676509	-0.0576450150676509	-0.0576450150676509	NA	F	random_intercept
Ly96	-0.0458874827200131	0.041059744547661	-1.11757837817885	-0.126999637871489	0.0352000152018739	0.264905786370253	0.132452893185126	0.999994336935075	0.825435481296058	9115	1742	1.24293692620473	1	4.8699974772087	7.38077817056644	6.17733336998526	5.03967817868019	-0.0458874827200131	-0.0458874827200131	-0.0458874827200131	-0.0458874827200131	NA	F	random_intercept
Lppr2	-0.0530554729474427	0.0475408160952605	-1.11599836319873	-0.146947721125839	0.0408507026022719	0.265630580088025	0.132815290044013	0.999994336935075	0.82705520282602	9114	1743	1.23917256623732	1	11.6802935341377	11.8091931414573	9.90858139796492	12.1550789304402	-0.0530554729474427	-0.0530554729474427	-0.0530554729474427	-0.0530554729474427	NA	F	random_intercept
Nxpe4	-0.0689851944230747	0.0618321967453682	-1.11568402958678	-0.191087392140852	0.0531827371541966	0.265850210061668	0.132925105030834	0.999994336935075	0.82705520282602	9113	1744	1.23803439660576	1	8.51878340437683	8.66682930596729	6.85444266619561	7.01151804287307	-0.0689851944230747	-0.0689851944230747	-0.0689851944230747	-0.0689851944230747	NA	F	random_intercept
Ocln	-0.0712933988134931	0.0638702110135839	-1.11622300415338	-0.197419841587215	0.05500711183214	0.265928595846038	0.132964297923019	0.999994336935075	0.82705520282602	9112	1745	1.2376284679853	1	8.10879309210937	6.97051915501747	6.51118646448961	6.82911531421313	-0.0712933988134931	-0.0712933988134931	-0.0712933988134931	-0.0712933988134931	NA	F	random_intercept
Espn	-0.0734074878917147	0.0658406104475925	-1.11492720666898	-0.203473158415205	0.0566185055144551	0.266035074453617	0.133017537226808	0.999994336935075	0.82705520282602	9111	1746	1.23707729637141	1	4.81804638099412	7.17728716273905	5.02942123962218	4.79967419084042	-0.0734074878917147	-0.0734074878917147	-0.0734074878917147	-0.0734074878917147	NA	F	random_intercept
Larp4b	-0.0676999107015268	0.0607557179471935	-1.1142969417359	-0.187686689705657	0.0523168005599351	0.266375088685301	0.13318754434265	0.999994336935075	0.827599801884008	9110	1747	1.23531909730127	1	11.3271989947343	6.93785512951689	8.5711533633746	11.1593235218763	-0.0676999107015268	-0.0676999107015268	-0.0676999107015268	-0.0676999107015268	NA	F	random_intercept
