#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259124436; Statistic: 10.6778138012394; Expected: 7.10935249061018; Std.dev: 1.0210957622975; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE48622
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeN_dC_KO
#  DE genes: 254, up: 58, down: 196
#GSE48622_N_dC_KO: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE48622_N_dC_KO	GeneSymbols
0.00657231295659647	Rab38
0.00660817780216656	Arih2
0.00664399251339689	Trim17
0.00673013032336853	Tmem215
0.00677324948062211	Cd48
0.00677369562506869	Trappc6a
0.00678003507611146	Laptm5
0.00679256576149624	Tspan15
0.00679471580478901	2210011C24Rik
0.00681753583689304	Tcp11l2
0.00682058614864678	Cyth4
0.00682277520142532	Plin3
0.00685772036898027	Phyhd1
0.00686651500628808	2900041M22Rik
0.00689726715535097	Rab31
0.00691994496552466	Atp6v0e
0.00694858609160729	Cndp1
0.00697388179373865	Chdh
0.00700622528454269	Stxbp3
0.00703063961064547	Rps27l
0.00704794496823432	Cldn9
0.00706880391258016	Zfand6
0.00707561991672917	Sept4
0.00709483478383647	Carns1
0.00713446018411832	Slc10a7
0.00715270459834477	Yipf4
0.00724590251866739	Epm2aip1
0.00726760352124616	Mrpl49
0.00729821412202885	Zfp110
0.00730563633241218	Ctsh
0.00731613445243107	Naglu
0.00736519653401211	Steap4
0.00738752382793672	Plscr2
0.0074280044301529	Trf
0.00744485517562274	Fcgrt
0.00744827193886166	Slc13a4
0.00745363363859098	Rnf122
0.00745574416370386	Ints4
0.00745762046254092	Ubr2
0.00746360225159225	Cops9
0.00749581210766864	Rtp4
0.00750623858966088	Clmn
0.0075085045667141	Atp11c
0.00751215199678208	Tubd1
0.00751725580674857	Ctf1
0.00754730083591569	Pkib
0.0075496444756784	Etfrf1
0.00759353280602449	Timp2
0.00767482651456769	Nek6
0.00770549149395574	Odf3
0.00774556688286451	Shc4
0.00776920309805874	Lyn
0.00777333317302695	Grk5
0.00781422932331309	Hvcn1
0.00784076424364648	Ifi35
0.00787350860216661	Mfn1
0.00788690685817718	Rnf130
0.00789028700863969	Kdelr3
0.00793436665250492	Luc7l
0.00797303964983835	Unc93b1
0.00806567982448826	Tmem80
0.00807175631380699	Ddr1
0.00808071857878406	C3ar1
0.00811775213247475	Serping1
0.00814458294128085	Pou1f1
0.0081500801748085	Ank2
0.00821135510566287	Tcn2
0.00823758228082579	Prelp
0.00826104373727895	Igfbp7
0.0082651814516493	Wdhd1
0.00829218258201082	Itpk1
0.00831660894655441	1700047M11Rik
0.00832350780563291	Mycbp
0.0083254993536145	Dpcd
0.0083360028998465	Ldb3
0.00834141614182601	Syde2
0.00835707162452676	Cebpd
0.00836107869072542	Sdpr
0.00836182220131666	S100a13
0.00837437169048014	Ptpru
0.00837519033731034	Bcap29
0.00841214645910427	Pcsk6
0.00846482014702334	Hpgds
0.00847626908492083	Gtf2b
0.00847997014953368	Il1a
0.00848319168004828	Itih3
0.00851260368496663	Aox1
0.00866189716751677	Plp1
0.00868599144652193	Mall
0.00868869747080912	Cln5
0.00869269837622299	Ankrd49
0.00870029730438416	Pter
0.00876591803517239	Myh7
0.0088063815905576	Oxtr
0.00882339299508962	Thumpd3
0.00885522113313813	Ccdc173
0.00886474397168496	Sox2ot
0.00897596584262157	Insc
0.00899895994242383	Gal3st1
0.00902309322717157	Acy3
0.00902733307200374	Samd9l
0.00902856063332393	Cenpe
0.00904799430615041	Trnt1
0.00905293925666708	Ifi47
0.00908908962013118	Nkain1
0.0090975170813753	Hspb8
0.00910091984210815	Sec23b
0.00912373175356014	1700112E06Rik
0.00915697257641051	Klc4
0.00915811932761974	Cdpf1
0.00922004853115233	Ccdc102a
0.00926587988940113	A930006K02Rik
0.00929246483338545	Lcp1
0.00935110204628862	Cutc
0.0093654594324188	Neurog2
0.00936601401337727	Derl1
0.00940400421686457	Spint1
0.00940442797280344	2610035D17Rik
0.0094110526727058	Col4a5
0.00942259816460315	Cfap52
0.00942786169926436	Mpp7
0.00943305066193071	G0s2
0.00943382447859737	Dscaml1
0.00951934099145992	Golm1
0.00954030401627266	Tex40
0.00954241825571126	Cib1
0.00957472164803973	Gm2115
0.00960870134662713	9430020K01Rik
0.00962883810919534	Ddrgk1
0.00967375250600849	Dnajb11
0.00973166452257077	Lair1
0.00974813442306771	Trpv4
0.00977033745424805	Ech1
0.00978644943602076	Aifm3
0.00978724646036881	Stk3
0.00980846844832883	Aph1b
0.00981624200577217	Itga7
0.00986449570134748	Map10
0.00989131083066964	Zfp143
0.00991489001708306	Rcsd1
0.00994653733932725	Zfhx3
0.00994797962901908	Rsad2
0.0100053071127752	Myo5c
0.0100185346458979	Dpm1
0.0100251737867488	Cldn11
0.0100563316910921	Phf10
0.010068993806955	Bace1
0.010082375555371	Hsfy2
0.0100863098000206	Ticam1
0.0101000267182605	Spata6
0.0101074829392266	Pdpn
0.0101201190825919	Plat
0.0101215102496768	Efcab10
0.0101564498725931	Gng5
0.0101727848601397	Slc35f4
0.0102081678657301	Stim2
0.0102351152370399	Slc35b2
0.0102409199447254	Pigp
0.0102524943809346	Mob2
0.0102533852092477	4932416H05Rik
0.0103545002043094	Sil1
0.010372390464733	Tal2
0.0103886000340718	Snapc5
0.0104102121272104	Tmem205
0.0104334596108615	Scn2b
0.0104880727724251	Tmem204
0.0105018461747344	Tapbpl
0.010566424544894	Yme1l1
0.010593328249265	4930525G20Rik
0.0105957280194374	Gstt1
0.0106329062173114	Ppfibp2
0.0107258203640131	Slc44a1
0.010730257490212	Pnma2
0.0107390483615034	Edem2
0.0107530586285981	Prom1
0.0107993939694392	Frem1
0.0108701577273884	Bpgm
0.0109235788479617	Pkp2
0.0109529556519578	Mfap4
0.0109770502036072	Mdga1
0.0109955677507707	Otud7b
0.0109983879985547	Ate1
0.0110080351547854	Dnajc3
0.0110353072153106	Lrrc10b
0.0110399164138422	Dync1li2
0.0110445674597092	Pef1
0.0110557415363087	Adarb2
0.0110666104767124	Cnmd
0.0111149450237982	Efemp2
0.0111721078503671	Endou
0.0112093203775103	Abhd12
0.0112094964616919	Oaf
0.0112240789684651	1700012B09Rik
0.0112642491153665	Pcdh7
0.0113683112287608	Zkscan3
0.0113738251886912	Mylk
0.0113910429064533	Ugt2b36
0.0114476437383365	Slc26a4
0.0114687195367053	Abcc4
0.011499357791752	Pdcl3
0.0114994486836818	Cxcl16
0.0115042533540368	Prkcd
0.0115095493321937	Serinc3
0.011532598420279	Manf
0.0115757251508583	Il10rb
0.0115760554748871	Cdc14b
0.0115916142056709	4930517E11Rik
0.0117297187494929	Nmral1
0.0117416831058035	Llgl1
0.011764528409579	Lgmn
0.0117691300439852	Xrcc5
0.0117793642509804	Lmx1a
0.0118172074167618	Tsnaxip1
0.0118415423638856	Hspb6
0.0119030048917299	Hadh
0.0119297833293702	Plek
0.0119435327997039	Fcgr3
0.0120010581570538	Samsn1
0.0120016500590047	Ccm2
0.0120581823584605	Slc19a3
0.0120898612154358	Cul4b
0.0121074399872183	Zc3hav1
0.0121164108209808	Pip4k2a
0.0121215070834525	2310002L09Rik
0.0121763562354997	Pmepa1
0.0121840409975776	Tmem243
0.0122137428506749	Naaa
0.0122378395070666	Mmab
0.0122491941355583	Slc39a1
0.0122769147218202	Vasn
0.012277312599107	Slc30a7
0.0123647275674086	Nkx6-2
0.0123662263311527	Abhd14b
0.0123745685168054	Pltp
0.0124026923705175	P3h4
0.0124183858292579	Clec2h
0.0124336967210355	Eapp
0.0124402035160752	Rab18
0.0125596104874566	Herpud1
0.0125683776195106	Capg
0.0126410577648803	Cep68
0.0126756267169074	Gm10785
0.0126882415970791	Col9a3
0.012700991794114	Uvssa
0.0127754696870397	Glycam1
0.0127760658051435	Ror1
0.0128172143683289	Hspa1b
0.0128650296072348	Ovca2
0.0128845565078121	A930003A15Rik
0.0129337298304108	Ccdc30
0.0129501611818275	Rtn4rl1
0.0129517515634423	Spata13
0.012972271944325	Ccdc87
0.0129827364442301	Trappc4
0.0130267303628338	M6pr
0.0130296684982454	Manba
0.0130308336584524	Mospd1
0.0130403816418383	Mbp
0.0130427662684252	Ehd1
0.0132400050925109	Ibtk
0.0132468979093814	Slc16a12
0.0132769815794018	Colec11
0.0133118284660727	Vwa5a
0.0133133512012446	Sh3bp5
0.0134057187067959	Pgm3
0.0134189668481811	Habp4
0.0134262062272447	Gemin8
0.0134995478547913	Prdx6
0.013552606383059	Rassf8
0.013584396620339	Twist1
0.0137238030110805	Arpp19
0.0137566962275752	Enpp6
0.0137788993844289	Fam122b
0.0138612233604943	Fbxo8
0.0138626586800589	Rbfox1
0.0138693251082633	Siglecf
0.0138762747592114	Dclre1b
0.0138788270690716	Ppil6
0.0138947571133949	Tmem60
0.0139359656989107	Gjb1
0.0139498896970839	Pcdhb21
0.0140062372201587	Syngr1
0.0140379195482745	Pdia3
0.0141540971712054	Tor4a
0.0142142515242391	Ankrd13a
0.0142144554542486	Ubl5
0.0142571810247714	Mcee
0.0143061633010312	Zbtb8os
0.0143461447403656	Nelfb
0.0143611898779878	Gab1
0.0144254333804163	Ptgs2
0.0144409409925269	Tmem267
0.0144885692361621	Medag
0.0145012491667688	Arpc1a
0.0145473738332857	Svip
0.0145745681487972	Matn2
0.0146153865279998	Moxd1
0.0146164765865311	Mphosph6
0.0146459726923319	Slfn5os
0.0146565004051756	Acadl
0.014681384690482	Tmem134
0.0147169403367875	Ttc27
0.0147555676439158	Slc25a38
0.0147655531946735	Plgrkt
0.0147862035969555	Desi1
0.0148075472541545	Qdpr
0.0148456711235883	Acat2
0.0148500021587898	Pla2g7
0.0148627809892944	Phlda3
0.0148909219787774	Fxr1
0.0149001426063458	Wls
0.0149849746735353	Morn1
0.0150155223525248	Kctd14
0.0150242043647143	1810030O07Rik
0.0150630703535593	Lrg1
0.015126368537764	Piga
0.0151270157915685	Slc15a3
0.0151299203366098	Zdhhc14
0.0152463142563153	Adgrf5
0.0152810552580869	Wdr86
0.0154110000404846	Jam3
0.0154583167809605	Crygd
0.0156099414887986	Rogdi
0.0156193221483612	Cox20
0.0156411516779136	Taldo1
0.015645084785077	Stt3a
0.0156515358229259	Them4
0.0156715575303858	Galm
0.0156767152925123	Slc41a1
0.0156785514502609	Clec4n
0.0157415978946763	Pik3cg
0.0157686507474546	Aspn
0.0158046947123722	Rasl11a
0.0158154763986688	Ddit3
0.0158440980532037	Galnt10
0.0158486864429082	Tfap2d
0.0158757329811052	Gps2
0.0159307989130174	Smoc2
0.0159397150124766	Slc48a1
0.0159907775998881	Gypc
0.016012776279728	Spg20
0.0160544554224512	Pde3b
0.0161300088159223	Smpd1
0.0161709828259799	Hscb
0.0162364094184679	Twf1
0.0162731983768084	Scarb2
0.016295051930674	Bcar1
0.0163204108865642	Cfap206
0.0163347172240921	Zfp287
0.0163408035233126	Crtap
0.0163527627697767	Eno4
0.0163535164560741	Stard3
0.0163627818815606	Tmprss11a
0.016365546650442	Ica1
0.0163687415704757	Pafah1b1
0.0163822512077307	Nrip2
0.0164054281330037	Oca2
0.0164450747273476	Trp53bp2
0.0164625371999315	Dock5
0.0164908954305477	Dbndd2
0.0164981005906151	Nnmt
0.0165160666792008	Slc27a3
0.0166672750670756	Parp9
0.0167855717154709	Mettl21a
0.0168133272498583	Fam84b
0.0168490067590201	Cd300c2
0.0168695582709093	March8
0.0169225765990347	Stpg1
0.0169245805849794	Ppm1n
0.0169546672875945	Sh3bgr
0.016962563939022	Ms4a18
0.016973876595435	Dusp10
0.0170892050850793	Bin1
0.0172477091595855	Dpep1
0.0173040931435063	Nkapl
0.0173166450458744	Chl1
0.0173311751385835	Fhit
0.0173339091009576	Ms4a6d
0.0174093958758657	Slc35d3
0.0174604869430962	Pcyt2
0.0174937348661434	Srd5a3
0.0176035058150758	Dsp
0.0176075618814405	Prr18
0.0177348874657071	Ifnar2
0.017769882334196	Ccl19
0.0177910554140429	Cd86
0.0178714410541753	Lat2
0.0178993778892668	Serpinb1a
0.0179146312919603	Plod1
0.0179748299850879	Rxra
0.0179878727096544	Stx4a
0.0180086142987873	Mgp
0.0180297106243492	Bloc1s1
0.0180483223795527	Pon2
0.0180549694938541	Fam160a1
0.0181108666944213	Tm4sf1
0.0181161581032823	Plxnb3
0.0181309799856817	Eps8l2
0.0181593226274783	LOC100862268
0.0181801423674501	Prelid2
0.0181893883197218	Ube2d3
0.0182571316317923	Tpd52l2
0.0182578152601485	Oas1c
0.0182774881297314	Zfp521
0.0182907708461609	Grhpr
0.0183026860513074	Rbmx2
0.0183171534566985	Pdzd8
0.0183482832696782	Ippk
0.0183489981600814	Scara3
0.0183871463712764	Rsl1
0.0184704843974295	2610044O15Rik8
0.0184897165002307	BC028528
0.0184990252690182	Rsph9
0.0185126495329401	Loxl1
0.0185598380853079	S1pr5
0.0187096473338249	Faim
0.0187101878147436	Gstm5
0.018778057585817	Nptx1
0.0187794038842173	Ptk6
0.0188160996335262	Anxa2
0.0189982176993332	2610206C17Rik
0.0190937303294543	Ndp
0.0191549690021499	Rnf182
0.0191821132809946	Osr1
0.0192500075939953	Pparg
0.0192655937513342	Lrrc34
0.0192689856503885	Olfm1
0.0192805413777743	Nrg4
0.0193211675409865	Rnf135
0.0193516313883082	Slc25a19
0.0194388934121015	Dnase1l3
0.019481780242272	Ptpn3
0.0195361293560082	Imp3
0.0195736131067933	Pea15a
0.0196787923222121	Ston2
0.0196841675977596	Tceanc2
0.0196883903021001	Gm11681
0.019702652339793	Map6d1
0.0197082006987321	Ccnc
0.0197707769777932	Ctnna1
0.0197743612079436	Tagln
0.0197824750677314	Zscan12
0.0198024212629283	Htr2c
0.019865448441312	Slc45a3
0.0199755976561988	Gabpb2
0.019982991035233	Hck
0.0199975285031067	Ginm1
0.0200227514072387	Lef1
0.0200275051615588	Mgll
0.0200325572543406	Serp1
0.0200357400636367	Parp3
0.020107881456504	Kras
0.0201358979034906	Reep5
0.0202029584576347	AW495222
0.0202176757228816	4833420G17Rik
0.0202195288978156	Dhcr24
0.0202736788428466	Slc46a1
0.0203141367557531	Isca1
0.0203632936611959	1700102P08Rik
0.0204507366278127	Slc25a2
0.0206097539682177	Ccrl2
0.020640818351602	B3gnt9
0.0206853566574423	Usp54
0.0206891796733463	Gas2l2
0.0207538962061231	Col12a1
0.0208579563038911	Mms19
0.0209268933272188	Arhgef10
0.0209419691502007	Slc5a5
0.0209460400754211	Cyp27a1
0.0209618229788137	Rgl3
0.0210626357209422	Entpd1
0.0210785265322012	Aass
0.0211071360455884	Cdk19
0.0211484345789106	Pacsin2
0.0212557863599657	Klhl15
0.0214837977251037	Casp12
0.0215040446411428	Drc3
0.0215083239177042	Asb8
0.0215784784079243	4930455J16Rik
0.0216918390183075	Snw1
0.0216942881446506	Stx6
0.0217096452167818	Cyp1b1
0.0217143916956548	P2ry12
0.0217162670673092	Kcnab1
0.0218564411226687	Ly6g6e
0.0219053043444503	Tcf23
0.0220066699638094	Nrf1
0.0221077766240511	Rffl
0.022147431419466	Ppp3r1
0.0221670265651297	9530077C05Rik
0.0222142324004538	Ift74
0.0222464510237159	Gpat3
0.0222558192339359	Tspo
0.0222800255159713	Tnfsf8
0.0222879692859468	Fcer1a
0.0222949131515625	Necap2
0.0223462342610648	0610007P14Rik
0.0223531929892134	Xpnpep3
0.022360750833429	Irf4
0.0223900075487095	Oma1
0.0224520964857683	Ninj1
0.0225374205806987	Golt1b
0.022538218043149	Epsti1
0.022545091291935	Znrd1as
0.0225858800678852	Tmem25
0.0226237057555161	Rasgrp3
0.0226613465406597	Tapbp
0.0226838241089456	2310057M21Rik
0.0226856921335442	Ccnd1
0.0226897754821632	Abca5
0.0227153457777091	Cap2
0.0227209386374232	Ncf2
0.0227488787394173	Sgms1
0.022810410182325	Polr3g
0.0229010333691922	Tcf12
0.0229028467047664	Ephx2
0.0229114462376276	Birc3
0.0229893545519561	Zfp365
0.0230006483266878	Map3k4
0.0230382805216971	Rdh14
0.0231484931235855	Lcp2
0.0231542762827498	Map2k5
0.0231579708109744	5430434I15Rik
0.0231638379400658	Pcna
0.0232221057218644	Col11a2
0.0232462580038881	Hist2h2be
0.0232545775379267	Nol3
0.0233874961791045	Atf6
0.0234288920094002	Tmeff2
0.023534442853508	Stk24
0.0235352403190093	Snrnp27
0.0235833226768343	Guk1
0.023585391283809	Prdm1
0.0235884698185714	Zfp943
0.0236005756729654	Tardbp
0.023625859205491	Dhrs3
0.0237264259638215	Plvap
0.0238325327269798	Mrps6
0.0239499171625557	Derl2
0.0239534036410025	Iigp1
0.0239646705432061	Ormdl1
0.0240584525043406	Xrcc2
0.0240838396973528	Slc4a10
0.0242262251141182	Ccdc162
0.0243251263852233	Crot
0.0243851500642708	Ppfia1
0.0244206921586155	Pla2g4a
0.0244411747381895	Cd163l1
0.0245004205650076	Tmem41b
0.024522647435218	Hbb-y
0.0245465367051615	Arl6ip1
0.0245991825820155	Sox8
0.0246566073212858	Cnih1
0.0246577961386595	Dtx3l
0.0247358345637413	Pih1d2
0.0248523268962465	Leprot
0.0249419899464038	Adssl1
0.0249519443460684	Ankrd40
0.0249591412996077	Ccl28
0.0250253526011783	Lpcat2
0.0250531911281443	Gin1
0.0250587458468377	Ttc32
0.0250900784759312	Setmar
0.0251018728420193	Ahcyl2
0.0251028864912684	Kank1
0.0251423402212096	Car2
0.025156196574496	Krt17
0.0251739150827733	Ces1f
0.0252052256072379	S100a1
0.0252392099766893	Stmn4
0.0252446723217947	L3mbtl3
0.0252591227604405	C730036E19Rik
0.0252616875587443	Tmem268
0.0252723357191372	Pts
0.0252820040959054	Tmem141
0.0253329491498003	Cisd2
0.0253579680809181	Klhl1
0.0253836441123309	Lyst
0.0254170151946567	Btd
0.0254177062797183	Gcat
0.0254484054581673	Kazn
0.0254743008525883	Rabgap1l
0.0254935235361453	Tmco3
0.0255834254407599	Lpar6
0.0256697370278895	Sqle
0.0257183336196294	Psen2
0.0257358885789846	Ehhadh
0.0257549307978474	Gmnn
0.0257630075036168	Abcg2
0.0257690158614534	Chpt1
0.0258500284356754	Fndc3b
0.025878558802928	Map4k4
0.0259369249542268	Abhd4
0.025987933883512	Nod1
0.0259946366366611	5033403F01Rik
0.0260035514305257	Cog2
0.0260164228028477	Ada
0.0260281922696052	F3
0.0260426463714284	Zdhhc9
0.0260884187748038	Mrvi1
0.0260936850209913	2010204K13Rik
0.0260971108063941	Psenen
0.0261047136499786	Skiv2l2
0.0261809779269074	Dsg1b
0.0263042886311089	Ypel5
0.0263988394633437	Napa
0.0265409865367056	Fam110a
0.0265523900586936	Mier1
0.0266103995527832	Rnf166
0.0266138869550616	Dgke
0.0266512433348395	Exoc8
0.0266571071262076	Klhl12
0.0266783935186558	Cast
0.0268099913024162	Slc35b1
0.026813400984344	Npy5r
0.0268429742977043	Cntd1
0.0268600135271923	Prorsd1
0.0268801496410757	Cd9
0.026922399170019	Perp
0.0269398096086151	Fam91a1
0.026950858445133	Hs3st4
0.0269554925991644	Slc46a3
0.0270205355960549	Wdr20rt
0.0270635662153769	Lzts2
0.0270653404772464	4930503L19Rik
0.0271418095495694	Ankmy2
0.0271778700488548	Fbln7
0.0271958367937555	Gng8
0.0272262475841398	Fbp1
0.0272330787037797	Spz1
0.027250779350173	Slc25a40
0.0272778646005866	Pfdn5
0.0273147313535432	Scgn
0.0273323549958104	9330179D12Rik
0.0274068497797855	Nsdhl
0.0274076655122046	Laptm4a
0.0274479344710851	Klf13
0.0274554205894223	Tex21
0.0274952254584576	Dram2
0.0275244911917402	Smurf1
0.0276513684619803	Tpm1
0.027654004679659	Hoxd12
0.0276966410133549	Dixdc1
0.0276981564054882	Ptk2
0.0277376255851556	Vmp1
0.027743712638417	Mta3
0.027759412319051	Fam171a1
0.0278349290797481	Rpn2
0.0278565263150485	Ppil2
0.0278687341828501	Arfip1
0.027901985756664	Top3b
0.0279082380866779	Atp2a3
0.0279141542734625	Rsph1
0.0279446413307816	Actr1b
0.0279903824433644	Pex3
0.0281165948182062	Pik3ip1
0.0281303696867329	Apoe
0.0282370459076383	BC003331
0.0282411175234669	Fam63a
0.0283654566772363	Mon1a
0.0284002360476464	Tmem120a
0.0284072034871104	Ppp6c
0.0285039562997445	Nqo1
0.0285089266878493	Dhx29
0.0285502651551901	Ikbip
0.0285721261575159	Ilvbl
0.0287072982892102	Dhrs7b
0.0287358746457632	Gtf2f2
0.0287866154419053	Cfap57
0.0288010870084004	Lurap1l
0.0289329880798395	Bad
0.0289619109832072	Srsf10
0.0289845835244747	Dkk2
0.0290492482593916	Sec22b
0.0291036550345478	Cnot8
0.0291874326190234	Rnase4
0.0292194710627217	Rara
0.029258126854591	Ppib
0.0292600973717865	Arf2
0.0292803060311292	Phldb2
0.0292860391746097	Tpst1
0.0293112546261197	Cachd1
0.0293213325603191	Eps8l1
0.029361523074652	Prl7a1
0.0294369315721702	Casp6
0.0295210231136483	4930425O10Rik
0.0295279455824082	Hpca
0.0295745788911848	Slc16a4
0.0295792225315638	C630043F03Rik
0.0295986499255567	Adamtsl2
0.0297047290533087	Rras
0.0298126045458262	Tmod2
0.0298756485208292	Rars
0.0300128478819909	Paxip1
0.0300379171625828	Irx3
0.0300639968305721	Stxbp6
0.0300695017902036	Shisa2
0.0300930342183672	Med21
0.0300938073451596	Gm11517
0.0301272731705441	Psmb8
0.0302299911794801	Pibf1
0.0302409694849952	Decr1
0.0302887586707202	Sprr2i
0.0302917582443719	Lims2
0.030306970432904	Smc2os
0.0303089419970854	Srebf2
0.0303467120687839	Tinagl1
0.0303604376924126	Ddc
0.0304034156322134	Pip5k1b
0.030450366846502	Snx6
0.0304872774509923	Mmadhc
0.0305160883490874	Ifit1
0.0305280914158511	Adamts4
0.0305348491934517	Rbbp4
0.030565835936848	Tspan33
0.0306028324095762	Spaca9
0.0306769836460476	Cyp27b1
0.0307075031692427	Mcfd2
0.0309805504674468	9930012K11Rik
0.0309884182956712	Golga7
0.0310026488363457	Susd5
0.0310279761686679	Mbd2
0.0310692457354095	Srd5a1
0.0311932627670354	Dcaf11
0.0312366755086811	Fam26e
0.0312939124916478	Ifih1
0.0313079494210853	Gm7056
0.0313590449156954	Slc4a1
0.0313594932849292	Igsf6
0.0313650954621534	Lap3
0.031401618703586	Mrpl24
0.0314130886962434	Brix1
0.0314582345943298	Sf3a3
0.0314764678693588	Rasd2
0.0315680046749941	Hat1
0.0315729004200019	Gpr160
0.0316790799073895	Fuca1
0.0316829248131465	Ubl3
0.0316850836502102	Blnk
0.0316924784753848	Cyb5a
0.0317459815900559	Kcnj8
0.0318441454317244	P2rx1
0.0318896251345974	Ezh1
0.0318962750125867	Xrcc6
0.0319827622506536	Rnf152
0.0320521568120972	D6Wsu163e
0.0320624134148552	Rhpn2
0.0320654539162578	Rdh10
0.0320953007587954	Xpr1
0.0320968033253145	Gmfg
0.0321253660444651	Arid3b
0.0321470016616857	Hps5
0.0322406845235935	Pdlim1
0.0323263492399349	Aldh1a1
0.0323500506719575	Rer1
0.0323969855064124	Gramd3
0.0323982991606061	Efemp1
0.0324317364404144	Ccdc127
0.0324493702011313	Nudcd1
0.0324510808113796	Hoxc13
0.0324896502167038	Sik3
0.032507111051705	Stac2
0.0325146293181567	Tmem151a
0.0325898946116049	Prdm5
0.0325963327826466	Magt1
0.0326310365384055	Itm2a
0.0326625795531794	Tefm
0.0326733876990255	Lama2
0.0327018519586525	Glmp
0.0327647654263581	Ctxn2
0.0327984558126453	Iscu
0.0328196281319175	Csad
0.0328543682400119	3110070M22Rik
0.033032027736176	Arhgef25
0.0330572549695888	2010308F09Rik
0.0330747907140339	Nr5a1
0.0330795162985354	Sox10
0.0331178802904143	Ttc39d
0.033183576340606	Mettl25
0.0331894407227207	Mrpl48
0.033204655618438	H2-Ke6
0.0332256800885478	Chst14
0.0332921446982276	Trim34a
0.0333367710370597	Ceacam11
0.0333407613518018	Fam102a
0.0333835508701313	F11r
0.0334525710452691	Nipal2
0.0334607826116761	Ppp1r2-ps7
0.0334711821107505	Asb3
0.0335344413914495	Pex11b
0.0335542211772819	Uso1
0.0336657220744598	Tti2
0.0337821156887833	4933412O06Rik
0.0337977831243758	Slc18b1
0.0337990368988376	Gba
0.0339297899880082	H2-K1
0.0339597247600216	Prdm15
0.0339690653583641	Ctps2
0.034023854629713	Cstb
0.0341017705038633	Snx5
0.0341180909874107	Rmdn2
0.0341425293044627	Fam47e
0.0341587861482689	Zfp429
0.034194964733353	Acp2
0.0342334468281159	4930453N24Rik
0.0342532272990926	D630029K05Rik
0.0342551453931231	Sri
0.0343469283600888	Rnf123
0.0343493039416914	Snord47
0.0344159485511782	Nme5
0.0344797531133176	Ift122
0.0345332893867528	Cldn34c1
0.0345633163412672	Plrg1
0.0345675242881869	Glod4
0.034589709851777	Prss23
0.0346388471541599	Pdk3
0.0346948196719196	Stxbp4
0.0347168533592753	Ntf3
0.0347326142392271	Sdf2l1
0.0349000880134621	Dock1
0.0349033000398733	Ctnna3
0.0349138430497523	Ptrf
0.0349524448589212	Plagl1
0.0349738920698974	Rpp30
0.0350345894727799	Pip4k2c
0.0350448557837214	Armc7
0.0350826567795127	Heatr5a
0.0350853223228032	Ehd3
0.0351545539883645	Mrpl58
0.0351787314525068	Josd2
0.0352800379356704	Ppfia3
0.0354464468435938	Acvrl1
0.0355576949159841	Adam15
0.0355675394276791	Toporsos
0.0356021342649377	Dnm2
0.0356823327231344	1700052I22Rik
0.0357004567508304	Antxr1
0.0357027064062153	Pias2
0.035725256839188	Dnal4
0.0357518839584878	Glb1l2
0.0359050052013265	Aldh3b1
0.0359261492351024	Zfp423
0.0359743205531483	Utp23
0.0360113693804169	Vstm2b
0.0360223341398361	Prkag3
0.0360352344427694	Appl1
0.0361326959166758	AU040972
0.0361803435459688	Cx3cr1
0.0362381025483747	Cpt2
0.036264210545531	Wscd2
0.0362687050190386	Rnase6
0.0362760778482319	Pik3r1
0.0364431634622784	Tmem106b
0.0365209728507739	Hist1h4j
0.0365562904173051	Timm17a
0.0365899018402906	Adam8
0.0365923947314209	Id4
0.036636850799484	Mtmr12
0.0367148632663533	Car3
0.0367312430143322	Lhb
0.0367350993896454	Lgals9
0.0367662631040786	Camkk1
0.0367975407629461	Slc50a1
0.0368166994228072	Alox12b
0.0369126685489096	Sh3bgrl2
